PlateNumb,OperatorID,OperatorNo,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,BusPosition,Speed,Azimuth,DutyStatus,BusStatus,MessageType,GPSTime,SrcRecTime,SrcTransTime,UpdateTime
KKB-0177,47,1405,THB2011,2011,"{'Zh_tw': '2011', 'En': '2011'}",THB201102,201102,"{'Zh_tw': '2011', 'En': '2011'}",1,"{'PositionLon': 121.517053333333, 'PositionLat': 25.0510733333333, 'GeoHash': 'wsqqt0qj0'}",20.0,197.0,0,0,1,2023-07-13T22:46:40+08:00,2023-07-13T22:46:40+08:00,2023-07-13T22:46:40+08:00,2023-07-13T22:46:44+08:00
183-U5,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180201,180201,"{'Zh_tw': '1802', 'En': '1802'}",0,"{'PositionLon': 121.491788333333, 'PositionLat': 25.062345, 'GeoHash': 'wsqqsd7we'}",12.0,305.0,1,0,1,2023-07-13T22:46:16+08:00,2023-07-13T22:46:16+08:00,2023-07-13T22:46:16+08:00,2023-07-13T22:46:19+08:00
460-FS,45,1101,THB1862,1862,"{'Zh_tw': '1862', 'En': '1862'}",THB186202,186202,"{'Zh_tw': '1862', 'En': '1862'}",1,"{'PositionLon': 121.312416666667, 'PositionLat': 24.98691, 'GeoHash': 'wsqq0s9p2'}",0.0,0.0,2,0,1,2023-07-13T22:45:48+08:00,2023-07-13T22:45:48+08:00,2023-07-13T22:45:48+08:00,2023-07-13T22:45:49+08:00
247-FU,45,1101,THB1873,1873,"{'Zh_tw': '1873', 'En': '1873'}",THB187301,187301,"{'Zh_tw': '1873', 'En': '1873'}",0,"{'PositionLon': 120.488373333333, 'PositionLat': 22.664915, 'GeoHash': 'wsj8vy0bw'}",32.0,14.0,0,0,1,2023-07-13T22:45:37+08:00,2023-07-13T22:45:37+08:00,2023-07-13T22:45:37+08:00,2023-07-13T22:45:39+08:00
KKA-1087,45,1101,THB1821,1821,"{'Zh_tw': '1821', 'En': '1821'}",THB182101,182101,"{'Zh_tw': '1821', 'En': '1821'}",0,"{'PositionLon': 120.91882, 'PositionLat': 24.7825616666667, 'GeoHash': 'wsmuzxd2u'}",0.0,0.0,2,0,1,2023-07-13T22:45:36+08:00,2023-07-13T22:45:37+08:00,2023-07-13T22:45:37+08:00,2023-07-13T22:45:39+08:00
KKA-2759,42,1407,THB9025,9025,"{'Zh_tw': '9025', 'En': '9025'}",THB902501,902501,"{'Zh_tw': '9025', 'En': '9025'}",0,"{'PositionLon': 121.542758333333, 'PositionLat': 25.0573983333333, 'GeoHash': 'wsqqtc89z'}",21.0,0.0,1,0,1,2023-07-13T22:44:48+08:00,2023-07-13T22:44:49+08:00,2023-07-13T22:44:49+08:00,2023-07-13T22:44:54+08:00
472-U5,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180202,180202,"{'Zh_tw': '1802', 'En': '1802'}",1,"{'PositionLon': 121.74046, 'PositionLat': 25.1313233333333, 'GeoHash': 'wsqwfr08w'}",0.0,294.0,1,0,1,2023-07-13T22:44:27+08:00,2023-07-13T22:44:27+08:00,2023-07-13T22:44:27+08:00,2023-07-13T22:44:29+08:00
755-FN,39,0913,THB1571,1571,"{'Zh_tw': '1571', 'En': '1571'}",THB157102,157102,"{'Zh_tw': '1571', 'En': '1571'}",1,"{'PositionLon': 121.758606666667, 'PositionLat': 24.7522766666667, 'GeoHash': 'wsqsfdjbm'}",27.0,22.0,1,0,1,2023-07-13T22:44:13+08:00,2023-07-13T22:44:13+08:00,2023-07-13T22:44:13+08:00,2023-07-13T22:44:14+08:00
KKB-1715,44,0703,THB1728,1728,"{'Zh_tw': '1728', 'En': '1728'}",THB172801,172801,"{'Zh_tw': '1728', 'En': '1728'}",0,"{'PositionLon': 120.94293, 'PositionLat': 24.7987316666667, 'GeoHash': 'wsqj047zn'}",0.0,0.0,2,0,1,2023-07-13T22:43:59+08:00,2023-07-13T22:44:01+08:00,2023-07-13T22:44:02+08:00,2023-07-13T22:44:04+08:00
FAD-320,13,1303,THB5608,5608,"{'Zh_tw': '5608', 'En': '5608'}",THB560801,560801,"{'Zh_tw': '5608', 'En': '5608'}",0,"{'PositionLon': 121.095885, 'PositionLat': 24.72245, 'GeoHash': 'wsqhese6d'}",0.0,254.0,0,0,1,2023-07-13T22:43:21+08:00,2023-07-13T22:43:22+08:00,2023-07-13T22:43:23+08:00,2023-07-13T22:43:24+08:00
451-U5,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813D1,1813D1,"{'Zh_tw': '1813D', 'En': '1813D'}",0,"{'PositionLon': 121.739656666667, 'PositionLat': 25.1320666666667, 'GeoHash': 'wsqwfr0hg'}",0.0,0.0,1,0,1,2023-07-13T22:43:13+08:00,2023-07-13T22:43:13+08:00,2023-07-13T22:43:13+08:00,2023-07-13T22:43:14+08:00
FAC-083,43,1102,THB9006,9006,"{'Zh_tw': '9006', 'En': '9006'}",THB900601,900601,"{'Zh_tw': '9006', 'En': '9006'}",0,"{'PositionLon': 121.714246666667, 'PositionLat': 25.1270766666667, 'GeoHash': 'wsqwcwjxg'}",0.0,0.0,1,0,1,2023-07-13T22:43:08+08:00,2023-07-13T22:43:08+08:00,2023-07-13T22:43:08+08:00,2023-07-13T22:43:09+08:00
FAB-911,45,1101,THB1872,1872,"{'Zh_tw': '1872', 'En': '1872'}",THB187202,187202,"{'Zh_tw': '1872', 'En': '1872'}",1,"{'PositionLon': 120.686423333333, 'PositionLat': 24.1408633333333, 'GeoHash': 'wsmc669nt'}",0.0,0.0,2,0,1,2023-07-13T22:43:02+08:00,2023-07-13T22:43:01+08:00,2023-07-13T22:43:02+08:00,2023-07-13T22:43:04+08:00
277-FT,29,0904,THB9117,9117,"{'Zh_tw': '9117', 'En': '9117'}",THB9117A1,9117A1,"{'Zh_tw': '9117A', 'En': '9117A'}",0,"{'PositionLon': 120.59295, 'PositionLat': 22.3689066666667, 'GeoHash': 'wevz20jh7'}",41.0,145.0,1,0,1,2023-07-13T22:42:29+08:00,2023-07-13T22:42:30+08:00,2023-07-13T22:42:30+08:00,2023-07-13T22:42:34+08:00
901-FP,12,1002,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB900502,900502,"{'Zh_tw': '9005', 'En': '9005'}",1,"{'PositionLon': 121.31402, 'PositionLat': 24.98631, 'GeoHash': 'wsqq0sd5v'}",0.0,299.0,0,0,1,2023-07-13T22:42:05+08:00,2023-07-13T22:42:06+08:00,2023-07-13T22:42:06+08:00,2023-07-13T22:42:09+08:00
463-FS,45,1101,THB1829,1829,"{'Zh_tw': '1829', 'En': '1829'}",THB182901,182901,"{'Zh_tw': '1829', 'En': '1829'}",0,"{'PositionLon': 120.55632, 'PositionLat': 23.955325, 'GeoHash': 'wsm8r2fmv'}",0.0,0.0,2,0,1,2023-07-13T22:41:51+08:00,2023-07-13T22:41:52+08:00,2023-07-13T22:41:52+08:00,2023-07-13T22:41:54+08:00
FAD-106,45,1101,THB1831,1831,"{'Zh_tw': '1831', 'En': '1831'}",THB1831A1,1831A1,"{'Zh_tw': '1831A', 'En': '1831A'}",0,"{'PositionLon': 120.692806666667, 'PositionLat': 23.9055583333333, 'GeoHash': 'wsjzfrvgf'}",0.0,0.0,0,0,1,2023-07-13T22:41:25+08:00,2023-07-13T22:41:25+08:00,2023-07-13T22:41:25+08:00,2023-07-13T22:41:29+08:00
978-U5,34,1201,THB1633,1633,"{'Zh_tw': '1633', 'En': '1633'}",THB1633B1,1633B1,"{'Zh_tw': '1633B', 'En': '1633B'}",0,"{'PositionLon': 120.29975, 'PositionLat': 23.5708933333333, 'GeoHash': 'wsjw16zw7'}",35.0,194.0,0,0,1,2023-07-13T22:41:00+08:00,2023-07-13T22:41:00+08:00,2023-07-13T22:41:00+08:00,2023-07-13T22:41:04+08:00
FAB-965,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.644095, 'PositionLat': 25.213575, 'GeoHash': 'wsqx2jfx8'}",0.0,246.0,0,0,1,2023-07-13T22:40:58+08:00,2023-07-13T22:40:58+08:00,2023-07-13T22:40:58+08:00,2023-07-13T22:40:59+08:00
593-V2,29,0904,THB9188,9188,"{'Zh_tw': '9188', 'En': '9188'}",THB918801,918801,"{'Zh_tw': '9188', 'En': '9188'}",0,"{'PositionLon': 120.850716666667, 'PositionLat': 21.9057, 'GeoHash': 'wevuw5bcc'}",0.0,0.0,1,0,1,2023-07-13T22:40:21+08:00,2023-07-13T22:40:21+08:00,2023-07-13T22:40:21+08:00,2023-07-13T22:40:24+08:00
190-FZ,34,1201,THB1623,1623,"{'Zh_tw': '1623', 'En': '1623'}",THB162302,162302,"{'Zh_tw': '1623', 'En': '1623'}",1,"{'PositionLon': 120.68769, 'PositionLat': 24.1401316666667, 'GeoHash': 'wsmc66d47'}",16.0,91.0,0,0,1,2023-07-13T22:40:06+08:00,2023-07-13T22:40:07+08:00,2023-07-13T22:40:07+08:00,2023-07-13T22:40:09+08:00
460-V2,29,0904,THB9127,9127,"{'Zh_tw': '9127', 'En': '9127'}",THB912702,912702,"{'Zh_tw': '9127', 'En': '9127'}",1,"{'PositionLon': 120.296265, 'PositionLat': 22.6427916666667, 'GeoHash': 'wsj8c3vpf'}",39.0,4.0,1,0,1,2023-07-13T22:40:05+08:00,2023-07-13T22:40:05+08:00,2023-07-13T22:40:05+08:00,2023-07-13T22:40:09+08:00
860-U7,14,0911,THB5801,5801,"{'Zh_tw': '5801', 'En': '5801'}",THB580102,580102,"{'Zh_tw': '5801', 'En': '5801'}",1,"{'PositionLon': 120.976933333333, 'PositionLat': 24.8053233333333, 'GeoHash': 'wsqj0gstq'}",0.0,51.0,0,0,1,2023-07-13T22:40:01+08:00,2023-07-13T22:40:02+08:00,2023-07-13T22:40:03+08:00,2023-07-13T22:40:04+08:00
FAB-938,45,1101,THB1838,1838,"{'Zh_tw': '1838', 'En': '1838'}",THB183802,183802,"{'Zh_tw': '1838', 'En': '1838'}",1,"{'PositionLon': 121.516903333333, 'PositionLat': 25.049625, 'GeoHash': 'wsqqt0jut'}",17.0,355.0,1,0,1,2023-07-13T22:39:44+08:00,2023-07-13T22:39:50+08:00,2023-07-13T22:39:50+08:00,2023-07-13T22:39:54+08:00
KKA-5065,60,1403,THB6933,6933,"{'Zh_tw': '6933', 'En': '6933'}",THB6933A2,6933A2,"{'Zh_tw': '6933A', 'En': '6933A'}",1,"{'PositionLon': 120.4363, 'PositionLat': 24.0601416666667, 'GeoHash': 'wsm8us503'}",0.0,0.0,1,0,1,2023-07-13T22:39:28+08:00,2023-07-13T22:39:28+08:00,2023-07-13T22:39:28+08:00,2023-07-13T22:39:29+08:00
309-U8,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,"{'PositionLon': 121.793773333333, 'PositionLat': 25.1400933333333, 'GeoHash': 'wsqx52xe8'}",25.0,358.0,0,100,1,2023-07-13T22:39:15+08:00,2023-07-13T22:39:15+08:00,2023-07-13T22:39:15+08:00,2023-07-13T22:39:19+08:00
197-U9,23,1401,THB7215,7215,"{'Zh_tw': '7215', 'En': '7215'}",THB721502,721502,"{'Zh_tw': '7215', 'En': '7215'}",1,"{'PositionLon': 120.44626, 'PositionLat': 23.47975, 'GeoHash': 'wsjtsf673'}",11.0,314.0,1,0,1,2023-07-13T22:38:46+08:00,2023-07-13T22:38:49+08:00,2023-07-13T22:38:49+08:00,2023-07-13T22:38:54+08:00
KKA-2772,42,1407,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902301,902301,"{'Zh_tw': '9023', 'En': '9023'}",0,"{'PositionLon': 121.523323333333, 'PositionLat': 25.0824133333333, 'GeoHash': 'wsqqtq4ed'}",44.0,18.0,1,0,1,2023-07-13T22:38:39+08:00,2023-07-13T22:38:40+08:00,2023-07-13T22:38:40+08:00,2023-07-13T22:38:44+08:00
KKB-1522,92,0413,THB1573,1573,"{'Zh_tw': '1573', 'En': '1573'}",THB157302,157302,"{'Zh_tw': '1573', 'En': '1573'}",1,"{'PositionLon': 121.740648333333, 'PositionLat': 25.13127, 'GeoHash': 'wsqwfr0b6'}",0.0,0.0,1,0,1,2023-07-13T22:38:38+08:00,2023-07-13T22:38:37+08:00,2023-07-13T22:38:37+08:00,2023-07-13T22:38:39+08:00
199-U6,43,1102,THB1070,1070,"{'Zh_tw': '1070', 'En': '1070'}",THB107001,107001,"{'Zh_tw': '1070', 'En': '1070'}",0,"{'PositionLon': 121.71445, 'PositionLat': 25.1268866666667, 'GeoHash': 'wsqwcwjy8'}",6.0,167.0,1,0,1,2023-07-13T22:37:56+08:00,2023-07-13T22:37:56+08:00,2023-07-13T22:37:56+08:00,2023-07-13T22:37:59+08:00
KKA-8661,29,0904,THB8221,8221,"{'Zh_tw': '8221', 'En': '8221'}",THB822101,822101,"{'Zh_tw': '8221', 'En': '8221'}",0,"{'PositionLon': 120.578725, 'PositionLat': 22.75654, 'GeoHash': 'wsj9rydwr'}",16.0,353.0,1,0,1,2023-07-13T22:37:54+08:00,2023-07-13T22:37:54+08:00,2023-07-13T22:37:54+08:00,2023-07-13T22:37:59+08:00
619-U7,11,0404,THB9009,9009,"{'Zh_tw': '9009', 'En': '9009'}",THB900902,900902,"{'Zh_tw': '9009', 'En': '9009'}",1,"{'PositionLon': 121.313241666667, 'PositionLat': 24.9905466666667, 'GeoHash': 'wsqq0t3s7'}",11.0,70.0,0,0,1,2023-07-13T22:37:39+08:00,2023-07-13T22:37:40+08:00,2023-07-13T22:37:40+08:00,2023-07-13T22:37:44+08:00
FAC-162,43,1102,THB1061,1061,"{'Zh_tw': '1061', 'En': '1061'}",THB1061A1,1061A1,"{'Zh_tw': '1061A', 'En': '1061A'}",0,"{'PositionLon': 121.808668333333, 'PositionLat': 25.1075366666667, 'GeoHash': 'wsqwgfdq5'}",27.0,102.0,1,0,1,2023-07-13T22:37:40+08:00,2023-07-13T22:37:40+08:00,2023-07-13T22:37:40+08:00,2023-07-13T22:37:44+08:00
KKB-1563,39,0913,THB1571,1571,"{'Zh_tw': '1571', 'En': '1571'}",THB157102,157102,"{'Zh_tw': '1571', 'En': '1571'}",1,"{'PositionLon': 121.758703333333, 'PositionLat': 24.7516916666667, 'GeoHash': 'wsqsf9vvp'}",0.0,284.0,0,0,1,2023-07-13T22:37:30+08:00,2023-07-13T22:37:30+08:00,2023-07-13T22:37:30+08:00,2023-07-13T22:37:34+08:00
777-U9,25,0801,THB7504,7504,"{'Zh_tw': '7504', 'En': '7504'}",THB750401,750401,"{'Zh_tw': '7504', 'En': '7504'}",0,"{'PositionLon': 120.63772, 'PositionLat': 24.168, 'GeoHash': 'wsmc3ptsy'}",0.0,128.0,1,0,1,2023-07-13T22:37:10+08:00,2023-07-13T22:37:25+08:00,2023-07-13T22:37:25+08:00,2023-07-13T22:37:29+08:00
KKA-2775,42,1407,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902302,902302,"{'Zh_tw': '9023', 'En': '9023'}",1,"{'PositionLon': 121.317558333333, 'PositionLat': 24.986005, 'GeoHash': 'wsqq0ssf0'}",0.0,0.0,1,0,1,2023-07-13T22:37:24+08:00,2023-07-13T22:37:25+08:00,2023-07-13T22:37:26+08:00,2023-07-13T22:37:29+08:00
845-U5,45,1101,THB1838,1838,"{'Zh_tw': '1838', 'En': '1838'}",THB1838A1,1838A1,"{'Zh_tw': '1838A', 'En': '1838A'}",0,"{'PositionLon': 120.302396666667, 'PositionLat': 22.6356533333333, 'GeoHash': 'wsj8c89w1'}",13.0,5.0,1,0,1,2023-07-13T22:37:22+08:00,2023-07-13T22:37:22+08:00,2023-07-13T22:37:22+08:00,2023-07-13T22:37:24+08:00
063-FS,39,0913,THB1571,1571,"{'Zh_tw': '1571', 'En': '1571'}",THB157102,157102,"{'Zh_tw': '1571', 'En': '1571'}",1,"{'PositionLon': 121.77268, 'PositionLat': 24.70874, 'GeoHash': 'wsqse404v'}",0.0,0.0,1,0,1,2023-07-13T22:36:52+08:00,2023-07-13T22:36:53+08:00,2023-07-13T22:36:53+08:00,2023-07-13T22:36:54+08:00
913-U3,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610B1,1610B1,"{'Zh_tw': '1610B', 'En': '1610B'}",0,"{'PositionLon': 120.304046666667, 'PositionLat': 22.6377066666667, 'GeoHash': 'wsj8c94dp'}",0.0,274.0,0,0,1,2023-07-13T22:36:39+08:00,2023-07-13T22:36:40+08:00,2023-07-13T22:36:40+08:00,2023-07-13T22:36:44+08:00
KKA-6352,54,0602,THB6268,6268,"{'Zh_tw': '6268', 'En': '6268'}",THB6268F2,6268F2,"{'Zh_tw': '6268F', 'En': '6268F'}",1,"{'PositionLon': 120.68589, 'PositionLat': 24.13982, 'GeoHash': 'wsmc668b9'}",39.0,358.0,1,0,1,2023-07-13T22:36:36+08:00,2023-07-13T22:36:36+08:00,2023-07-13T22:36:36+08:00,2023-07-13T22:36:39+08:00
KKA-0285,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,"{'PositionLon': 121.794691666667, 'PositionLat': 25.1407666666667, 'GeoHash': 'wsqx588pw'}",37.0,52.0,0,0,1,2023-07-13T22:36:14+08:00,2023-07-13T22:36:15+08:00,2023-07-13T22:36:15+08:00,2023-07-13T22:36:19+08:00
FAB-060,45,1101,THB1851,1851,"{'Zh_tw': '1851', 'En': '1851'}",THB185102,185102,"{'Zh_tw': '1851', 'En': '1851'}",1,"{'PositionLon': 121.459708333333, 'PositionLat': 25.0092533333333, 'GeoHash': 'wsqq7bu32'}",17.0,0.0,2,0,1,2023-07-13T22:36:08+08:00,2023-07-13T22:36:08+08:00,2023-07-13T22:36:08+08:00,2023-07-13T22:36:09+08:00
KKA-5621,53,1702,THB6333,6333,"{'Zh_tw': '6333', 'En': '6333'}",THB633301,633301,"{'Zh_tw': '6333', 'En': '6333'}",0,"{'PositionLon': 120.855095, 'PositionLat': 23.8185133333333, 'GeoHash': 'wsjzw05bz'}",0.0,66.0,1,0,1,2023-07-13T22:36:09+08:00,2023-07-13T22:36:08+08:00,2023-07-13T22:36:08+08:00,2023-07-13T22:36:09+08:00
681-FT,61,1001,THB6703,6703,"{'Zh_tw': '6703', 'En': '6703'}",THB670301,670301,"{'Zh_tw': '6703', 'En': '6703'}",0,"{'PositionLon': 120.480391666667, 'PositionLat': 23.9586916666667, 'GeoHash': 'wsm8m9e1k'}",0.0,218.0,1,0,1,2023-07-13T22:35:46+08:00,2023-07-13T22:35:46+08:00,2023-07-13T22:35:46+08:00,2023-07-13T22:35:49+08:00
316-U7,13,1303,THB9003,9003,"{'Zh_tw': '9003', 'En': '9003'}",THB900301,900301,"{'Zh_tw': '9003', 'En': '9003'}",0,"{'PositionLon': 120.97467, 'PositionLat': 24.801605, 'GeoHash': 'wsqj0fgpf'}",20.0,325.0,0,0,1,2023-07-13T22:34:50+08:00,2023-07-13T22:34:50+08:00,2023-07-13T22:34:50+08:00,2023-07-13T22:34:54+08:00
KKA-0282,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,"{'PositionLon': 121.793928333333, 'PositionLat': 25.1400566666667, 'GeoHash': 'wsqx52xek'}",19.0,1.0,0,100,1,2023-07-13T22:34:49+08:00,2023-07-13T22:34:50+08:00,2023-07-13T22:34:50+08:00,2023-07-13T22:34:54+08:00
275-FT,29,0904,THB8217,8217,"{'Zh_tw': '8217', 'En': '8217'}",THB821701,821701,"{'Zh_tw': '8217', 'En': '8217'}",0,"{'PositionLon': 120.600991666667, 'PositionLat': 22.8272766666667, 'GeoHash': 'wsjcb7dfw'}",0.0,161.0,1,0,1,2023-07-13T22:34:41+08:00,2023-07-13T22:34:42+08:00,2023-07-13T22:34:42+08:00,2023-07-13T22:34:44+08:00
KKA-1099,45,1101,THB1863,1863,"{'Zh_tw': '1863', 'En': '1863'}",THB186301,186301,"{'Zh_tw': '1863', 'En': '1863'}",0,"{'PositionLon': 120.685761666667, 'PositionLat': 24.142445, 'GeoHash': 'wsmc66bxy'}",19.0,182.0,1,0,1,2023-07-13T22:34:43+08:00,2023-07-13T22:34:43+08:00,2023-07-13T22:34:43+08:00,2023-07-13T22:34:44+08:00
358-U5,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB161901,161901,"{'Zh_tw': '1619', 'En': '1619'}",0,"{'PositionLon': 120.68747, 'PositionLat': 24.1401033333333, 'GeoHash': 'wsmc669fm'}",27.0,91.0,0,0,1,2023-07-13T22:34:16+08:00,2023-07-13T22:34:17+08:00,2023-07-13T22:34:17+08:00,2023-07-13T22:34:19+08:00
KKA-1207,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB1611C2,1611C2,"{'Zh_tw': '1611C', 'En': '1611C'}",1,"{'PositionLon': 120.249, 'PositionLat': 23.0016116666667, 'GeoHash': 'wsjdb76dh'}",0.0,186.0,0,0,1,2023-07-13T22:34:16+08:00,2023-07-13T22:34:17+08:00,2023-07-13T22:34:17+08:00,2023-07-13T22:34:19+08:00
KKB-1566,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,"{'PositionLon': 121.776225, 'PositionLat': 24.67803, 'GeoHash': 'wsqs7h6xz'}",22.0,289.0,0,0,1,2023-07-13T22:34:06+08:00,2023-07-13T22:34:06+08:00,2023-07-13T22:34:06+08:00,2023-07-13T22:34:09+08:00
KKA-1177,34,1201,THB1660,1660,"{'Zh_tw': '1660', 'En': '1660'}",THB166002,166002,"{'Zh_tw': '1660', 'En': '1660'}",1,"{'PositionLon': 121.465888333333, 'PositionLat': 25.0151283333333, 'GeoHash': 'wsqqk1bg8'}",3.0,250.0,0,0,1,2023-07-13T22:33:56+08:00,2023-07-13T22:33:57+08:00,2023-07-13T22:33:57+08:00,2023-07-13T22:33:59+08:00
KKA-1097,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.643918333333, 'PositionLat': 25.2137816666667, 'GeoHash': 'wsqx2n42u'}",0.0,0.0,2,0,1,2023-07-13T22:33:30+08:00,2023-07-13T22:33:30+08:00,2023-07-13T22:33:30+08:00,2023-07-13T22:33:34+08:00
355-FQ,35,1308,THB1356,1356,"{'Zh_tw': '1356', 'En': '1356'}",THB135602,135602,"{'Zh_tw': '1356', 'En': '1356'}",1,"{'PositionLon': 121.25967, 'PositionLat': 25.0766533333333, 'GeoHash': 'wsqnxm4d5'}",0.0,38.0,2,255,1,2023-07-13T22:33:06+08:00,2023-07-13T22:33:07+08:00,2023-07-13T22:33:07+08:00,2023-07-13T22:33:09+08:00
KKA-8813,114,1602,THB8103,8103,"{'Zh_tw': '8103', 'En': '8103'}",THB810301,810301,"{'Zh_tw': '8103', 'En': '8103'}",0,"{'PositionLon': 121.380048333333, 'PositionLat': 23.1050766666667, 'GeoHash': 'wsn76n4kb'}",0.0,0.0,1,0,1,2023-07-13T22:32:45+08:00,2023-07-13T22:32:46+08:00,2023-07-13T22:32:46+08:00,2023-07-13T22:32:49+08:00
269-U5,34,1201,THB1660,1660,"{'Zh_tw': '1660', 'En': '1660'}",THB166001,166001,"{'Zh_tw': '1660', 'En': '1660'}",0,"{'PositionLon': 120.303843333333, 'PositionLat': 22.637735, 'GeoHash': 'wsj8c94d6'}",7.0,272.0,0,0,1,2023-07-13T22:32:33+08:00,2023-07-13T22:32:34+08:00,2023-07-13T22:32:34+08:00,2023-07-13T22:32:39+08:00
FAB-996,45,1101,THB1823,1823,"{'Zh_tw': '1823', 'En': '1823'}",THB182301,182301,"{'Zh_tw': '1823', 'En': '1823'}",0,"{'PositionLon': 120.879995, 'PositionLat': 24.686565, 'GeoHash': 'wsmuqwn1s'}",0.0,0.0,1,0,1,2023-07-13T22:32:36+08:00,2023-07-13T22:32:37+08:00,2023-07-13T22:32:37+08:00,2023-07-13T22:32:39+08:00
KKA-1917,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180202,180202,"{'Zh_tw': '1802', 'En': '1802'}",1,"{'PositionLon': 121.740731666667, 'PositionLat': 25.1311633333333, 'GeoHash': 'wsqwfqbzs'}",0.0,0.0,0,100,1,2023-07-13T22:32:29+08:00,2023-07-13T22:32:28+08:00,2023-07-13T22:32:29+08:00,2023-07-13T22:32:34+08:00
KKA-3665,17,0809,THB5203,5203,"{'Zh_tw': '5203', 'En': '5203'}",THB5203A1,5203A1,"{'Zh_tw': '5203A', 'En': '5203A'}",0,"{'PositionLon': 121.296265, 'PositionLat': 25.0589016666667, 'GeoHash': 'wsqq81v4x'}",0.0,329.0,0,0,1,2023-07-13T22:32:31+08:00,2023-07-13T22:32:32+08:00,2023-07-13T22:32:32+08:00,2023-07-13T22:32:34+08:00
FAD-031,45,1101,THB1832,1832,"{'Zh_tw': '1832', 'En': '1832'}",THB1832A1,1832A1,"{'Zh_tw': '1832A', 'En': '1832A'}",0,"{'PositionLon': 120.970263333333, 'PositionLat': 23.9634183333333, 'GeoHash': 'wsq02drv5'}",1.0,58.0,2,0,1,2023-07-13T22:32:19+08:00,2023-07-13T22:32:19+08:00,2023-07-13T22:32:19+08:00,2023-07-13T22:32:24+08:00
KKA-1101,45,1101,THB1805,1805,"{'Zh_tw': '1805', 'En': '1805'}",THB180502,180502,"{'Zh_tw': '1805', 'En': '1805'}",1,"{'PositionLon': 121.505945, 'PositionLat': 25.0514916666667, 'GeoHash': 'wsqqsbmzt'}",0.0,0.0,2,0,1,2023-07-13T22:32:10+08:00,2023-07-13T22:32:10+08:00,2023-07-13T22:32:11+08:00,2023-07-13T22:32:14+08:00
079-U7,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813D1,1813D1,"{'Zh_tw': '1813D', 'En': '1813D'}",0,"{'PositionLon': 121.746196666667, 'PositionLat': 25.0958083333333, 'GeoHash': 'wsqwf2sce'}",0.0,84.0,2,0,1,2023-07-13T22:31:56+08:00,2023-07-13T22:31:56+08:00,2023-07-13T22:31:56+08:00,2023-07-13T22:31:59+08:00
383-U6,51,0907,THB9069,9069,"{'Zh_tw': '9069', 'En': '9069'}",THB906902,906902,"{'Zh_tw': '9069', 'En': '9069'}",1,"{'PositionLon': 121.313636666667, 'PositionLat': 24.990695, 'GeoHash': 'wsqq0t3vk'}",0.0,0.0,1,0,1,2023-07-13T22:31:48+08:00,2023-07-13T22:31:47+08:00,2023-07-13T22:31:47+08:00,2023-07-13T22:31:49+08:00
732-FM,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,"{'PositionLon': 121.772541666667, 'PositionLat': 24.7089866666667, 'GeoHash': 'wsqse40h3'}",3.0,40.0,1,0,1,2023-07-13T22:31:25+08:00,2023-07-13T22:31:26+08:00,2023-07-13T22:31:26+08:00,2023-07-13T22:31:29+08:00
