PlateNumb,OperatorID,OperatorNo,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopSequence,MessageType,DutyStatus,BusStatus,A2EventType,GPSTime,SrcRecTime,SrcTransTime,UpdateTime
619-U7,11,0404,THB9009,9009,"{'Zh_tw': '9009', 'En': '9009'}",THB900902,900902,"{'Zh_tw': '9009', 'En': '9009'}",1,THB139136,139136,"{'Zh_tw': '復興中正路口(桃園火車站)', 'En': 'Fuxing and Zhongzheng Road Intersection(Taoyuan Station)'}",20,2,0,0,1,2023-07-13T22:37:34+08:00,2023-07-13T22:37:35+08:00,2023-07-13T22:37:35+08:00,2023-07-13T22:37:39+08:00
860-U7,14,0911,THB5801,5801,"{'Zh_tw': '5801', 'En': '5801'}",THB580102,580102,"{'Zh_tw': '5801', 'En': '5801'}",1,THB263567,263567,"{'Zh_tw': '新竹下站', 'En': 'Hsinchuxia Station'}",88,2,0,0,0,2023-07-13T22:36:38+08:00,2023-07-13T22:36:38+08:00,2023-07-13T22:36:38+08:00,2023-07-13T22:36:39+08:00
FAC-162,43,1102,THB1061,1061,"{'Zh_tw': '1061', 'En': '1061'}",THB1061A1,1061A1,"{'Zh_tw': '1061A', 'En': '1061A'}",0,THB296544,296544,"{'Zh_tw': '瑞芳火車站(區民廣場)', 'En': 'TRA Ruifang Station'}",28,2,1,0,1,2023-07-13T22:36:34+08:00,2023-07-13T22:36:35+08:00,2023-07-13T22:36:35+08:00,2023-07-13T22:36:39+08:00
KKA-6352,54,0602,THB6268,6268,"{'Zh_tw': '6268', 'En': '6268'}",THB6268F2,6268F2,"{'Zh_tw': '6268F', 'En': '6268F'}",1,THB296485,296485,"{'Zh_tw': '臺中車站(民族路口)', 'En': 'TRA Taichung Station(Minzu intersection)'}",31,2,1,0,1,2023-07-13T22:36:34+08:00,2023-07-13T22:36:35+08:00,2023-07-13T22:36:35+08:00,2023-07-13T22:36:39+08:00
913-U3,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610B1,1610B1,"{'Zh_tw': '1610B', 'En': '1610B'}",0,THB308696,308696,"{'Zh_tw': '建國客運站', 'En': 'TRA Kaohsiung Station'}",9,2,0,0,1,2023-07-13T22:36:31+08:00,2023-07-13T22:36:32+08:00,2023-07-13T22:36:32+08:00,2023-07-13T22:36:34+08:00
KKA-2775,42,1407,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902302,902302,"{'Zh_tw': '9023', 'En': '9023'}",1,THB304908,304908,"{'Zh_tw': '聖保祿醫院', 'En': 'Saint Pauls Hospital'}",13,2,1,0,1,2023-07-13T22:36:18+08:00,2023-07-13T22:36:19+08:00,2023-07-13T22:36:19+08:00,2023-07-13T22:36:24+08:00
KKA-0285,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,0,0,2023-07-13T22:36:17+08:00,2023-07-13T22:36:18+08:00,2023-07-13T22:36:18+08:00,2023-07-13T22:36:19+08:00
199-U6,43,1102,THB1070,1070,"{'Zh_tw': '1070', 'En': '1070'}",THB107001,107001,"{'Zh_tw': '1070', 'En': '1070'}",0,THB307466,307466,"{'Zh_tw': '國家新城', 'En': 'Guojia Xincheng'}",24,2,1,0,1,2023-07-13T22:35:44+08:00,2023-07-13T22:35:44+08:00,2023-07-13T22:35:44+08:00,2023-07-13T22:35:49+08:00
KKA-5621,53,1702,THB6333,6333,"{'Zh_tw': '6333', 'En': '6333'}",THB633301,633301,"{'Zh_tw': '6333', 'En': '6333'}",0,THB292821,292821,"{'Zh_tw': '水里', 'En': 'Shuili'}",108,2,1,0,1,2023-07-13T22:35:41+08:00,2023-07-13T22:35:40+08:00,2023-07-13T22:35:40+08:00,2023-07-13T22:35:44+08:00
681-FT,61,1001,THB6703,6703,"{'Zh_tw': '6703', 'En': '6703'}",THB670301,670301,"{'Zh_tw': '6703', 'En': '6703'}",0,THB277086,277086,"{'Zh_tw': '溪湖站', 'En': 'Xihu Station'}",15,2,1,0,1,2023-07-13T22:35:20+08:00,2023-07-13T22:35:20+08:00,2023-07-13T22:35:20+08:00,2023-07-13T22:35:24+08:00
KKA-0282,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,100,1,2023-07-13T22:34:56+08:00,2023-07-13T22:34:56+08:00,2023-07-13T22:34:56+08:00,2023-07-13T22:34:59+08:00
316-U7,13,1303,THB9003,9003,"{'Zh_tw': '9003', 'En': '9003'}",THB900301,900301,"{'Zh_tw': '9003', 'En': '9003'}",0,THB300348,300348,"{'Zh_tw': '新竹轉運站', 'En': 'Hsinchu bus station'}",14,2,0,0,1,2023-07-13T22:34:49+08:00,2023-07-13T22:34:50+08:00,2023-07-13T22:34:50+08:00,2023-07-13T22:34:54+08:00
215-U5,45,1101,THB1816,1816,"{'Zh_tw': '1816', 'En': '1816'}",THB181601,181601,"{'Zh_tw': '1816', 'En': '1816'}",0,THB302624,302624,"{'Zh_tw': '建國路', 'En': 'Jianguo Road'}",20,2,1,0,0,2023-07-13T22:34:19+08:00,2023-07-13T22:34:20+08:00,2023-07-13T22:34:20+08:00,2023-07-13T22:34:24+08:00
358-U5,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB161901,161901,"{'Zh_tw': '1619', 'En': '1619'}",0,THB308283,308283,"{'Zh_tw': '國軍英雄館', 'En': 'Taichung HERO HOUSE'}",13,2,0,0,1,2023-07-13T22:34:23+08:00,2023-07-13T22:34:23+08:00,2023-07-13T22:34:23+08:00,2023-07-13T22:34:24+08:00
KKB-1566,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,THB293440,293440,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",3,2,0,0,0,2023-07-13T22:34:14+08:00,2023-07-13T22:34:15+08:00,2023-07-13T22:34:15+08:00,2023-07-13T22:34:19+08:00
845-U5,45,1101,THB1838,1838,"{'Zh_tw': '1838', 'En': '1838'}",THB1838A1,1838A1,"{'Zh_tw': '1838A', 'En': '1838A'}",0,THB269509,269509,"{'Zh_tw': '民族路口(七賢一路)', 'En': 'Minzu Road Intersection(Qixian 1st Rd)'}",7,2,1,0,0,2023-07-13T22:34:08+08:00,2023-07-13T22:34:08+08:00,2023-07-13T22:34:08+08:00,2023-07-13T22:34:09+08:00
475-FS,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813I1,1813I1,"{'Zh_tw': '1813I', 'En': '1813I'}",0,THB303408,303408,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",2,2,1,0,1,2023-07-13T22:33:47+08:00,2023-07-13T22:33:48+08:00,2023-07-13T22:33:48+08:00,2023-07-13T22:33:49+08:00
KKA-1177,34,1201,THB1660,1660,"{'Zh_tw': '1660', 'En': '1660'}",THB166002,166002,"{'Zh_tw': '1660', 'En': '1660'}",1,THB266362,266362,"{'Zh_tw': '板橋客運站', 'En': 'Banqiao Bus Station'}",6,2,0,0,1,2023-07-13T22:33:46+08:00,2023-07-13T22:33:47+08:00,2023-07-13T22:33:47+08:00,2023-07-13T22:33:49+08:00
KKA-1099,45,1101,THB1863,1863,"{'Zh_tw': '1863', 'En': '1863'}",THB186301,186301,"{'Zh_tw': '1863', 'En': '1863'}",0,THB266756,266756,"{'Zh_tw': '臺中公園(雙十路)', 'En': 'Gongyuan Rd. Intersection'}",17,2,1,0,0,2023-07-13T22:32:54+08:00,2023-07-13T22:32:54+08:00,2023-07-13T22:32:54+08:00,2023-07-13T22:32:59+08:00
180-FS,45,1101,THB1872,1872,"{'Zh_tw': '1872', 'En': '1872'}",THB187201,187201,"{'Zh_tw': '1872', 'En': '1872'}",0,THB244832,244832,"{'Zh_tw': '高雄站(國光)', 'En': 'Kaohsiung Station(Kuokuang)'}",7,2,1,0,1,2023-07-13T22:32:54+08:00,2023-07-13T22:32:54+08:00,2023-07-13T22:32:54+08:00,2023-07-13T22:32:54+08:00
KKA-3665,17,0809,THB5203,5203,"{'Zh_tw': '5203', 'En': '5203'}",THB5203A1,5203A1,"{'Zh_tw': '5203A', 'En': '5203A'}",0,THB184714,184714,"{'Zh_tw': '六福路口', 'En': 'Liufu Rd. Intersection'}",14,2,0,0,1,2023-07-13T22:32:37+08:00,2023-07-13T22:32:38+08:00,2023-07-13T22:32:38+08:00,2023-07-13T22:32:39+08:00
269-U5,34,1201,THB1660,1660,"{'Zh_tw': '1660', 'En': '1660'}",THB166001,166001,"{'Zh_tw': '1660', 'En': '1660'}",0,THB308696,308696,"{'Zh_tw': '建國客運站', 'En': 'TRA Kaohsiung Station'}",7,2,0,0,1,2023-07-13T22:32:27+08:00,2023-07-13T22:32:28+08:00,2023-07-13T22:32:28+08:00,2023-07-13T22:32:29+08:00
353-FQ,35,1308,THB1356,1356,"{'Zh_tw': '1356', 'En': '1356'}",THB135602,135602,"{'Zh_tw': '1356', 'En': '1356'}",1,THB295112,295112,"{'Zh_tw': '溪洲', 'En': 'Xizhou'}",8,2,1,0,1,2023-07-13T22:31:47+08:00,2023-07-13T22:31:48+08:00,2023-07-13T22:31:48+08:00,2023-07-13T22:31:49+08:00
KKA-8813,114,1602,THB8103,8103,"{'Zh_tw': '8103', 'En': '8103'}",THB810301,810301,"{'Zh_tw': '8103', 'En': '8103'}",0,THB135320,135320,"{'Zh_tw': '成功', 'En': 'Chenggong'}",110,2,1,0,1,2023-07-13T22:31:37+08:00,2023-07-13T22:31:39+08:00,2023-07-13T22:31:39+08:00,2023-07-13T22:31:44+08:00
KKA-0868,87,1006,THB1550,1550,"{'Zh_tw': '1550', 'En': '1550'}",THB155001,155001,"{'Zh_tw': '1550', 'En': '1550'}",0,THB286052,286052,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",18,2,0,0,0,2023-07-13T22:31:38+08:00,2023-07-13T22:31:38+08:00,2023-07-13T22:31:38+08:00,2023-07-13T22:31:39+08:00
KKA-1309,34,1201,THB1621,1621,"{'Zh_tw': '1621', 'En': '1621'}",THB162101,162101,"{'Zh_tw': '1621', 'En': '1621'}",0,THB308696,308696,"{'Zh_tw': '建國客運站', 'En': 'TRA Kaohsiung Station'}",8,2,0,0,1,2023-07-13T22:31:01+08:00,2023-07-13T22:31:02+08:00,2023-07-13T22:31:02+08:00,2023-07-13T22:31:04+08:00
FAB-996,45,1101,THB1823,1823,"{'Zh_tw': '1823', 'En': '1823'}",THB182301,182301,"{'Zh_tw': '1823', 'En': '1823'}",0,THB290769,290769,"{'Zh_tw': '竹南站', 'En': 'Zhunan Station'}",18,2,1,0,1,2023-07-13T22:30:48+08:00,2023-07-13T22:30:49+08:00,2023-07-13T22:30:49+08:00,2023-07-13T22:30:54+08:00
383-U6,51,0907,THB9069,9069,"{'Zh_tw': '9069', 'En': '9069'}",THB906902,906902,"{'Zh_tw': '9069', 'En': '9069'}",1,THB296917,296917,"{'Zh_tw': '復興中正路口(桃園火車站)', 'En': 'Fuxing and Zhongzheng Road Intersection(Taoyuan Station)'}",21,2,1,0,1,2023-07-13T22:30:42+08:00,2023-07-13T22:30:42+08:00,2023-07-13T22:30:42+08:00,2023-07-13T22:30:44+08:00
275-FT,29,0904,THB8217,8217,"{'Zh_tw': '8217', 'En': '8217'}",THB821701,821701,"{'Zh_tw': '8217', 'En': '8217'}",0,THB254562,254562,"{'Zh_tw': '高樹', 'En': 'Gaushu'}",42,2,1,0,1,2023-07-13T22:30:29+08:00,2023-07-13T22:30:30+08:00,2023-07-13T22:30:30+08:00,2023-07-13T22:30:34+08:00
EAL-2770,60,1403,THB6906,6906,"{'Zh_tw': '6906', 'En': '6906'}",THB690601,690601,"{'Zh_tw': '6906', 'En': '6906'}",0,THB253100,253100,"{'Zh_tw': '水尾', 'En': 'Shuiwei'}",32,2,1,0,1,2023-07-13T22:30:30+08:00,2023-07-13T22:30:30+08:00,2023-07-13T22:30:30+08:00,2023-07-13T22:30:34+08:00
062-FZ,34,1201,THB7005,7005,"{'Zh_tw': '7005', 'En': '7005'}",THB7005B2,7005B2,"{'Zh_tw': '7005B', 'En': '7005B'}",1,THB253488,253488,"{'Zh_tw': '民雄站', 'En': 'Minxiong Station'}",7,2,0,0,1,2023-07-13T22:30:15+08:00,2023-07-13T22:30:16+08:00,2023-07-13T22:30:16+08:00,2023-07-13T22:30:19+08:00
770-U3,50,0604,THB2004,2004,"{'Zh_tw': '2004', 'En': '2004'}",THB200402,200402,"{'Zh_tw': '2004', 'En': '2004'}",1,THB308205,308205,"{'Zh_tw': '桃園長庚轉運站', 'En': 'TAOYUAN CHANG GUNG BUS TERMINAL'}",6,2,0,0,1,2023-07-13T22:30:09+08:00,2023-07-13T22:30:10+08:00,2023-07-13T22:30:10+08:00,2023-07-13T22:30:14+08:00
460-FS,45,1101,THB1862,1862,"{'Zh_tw': '1862', 'En': '1862'}",THB186202,186202,"{'Zh_tw': '1862', 'En': '1862'}",1,THB269828,269828,"{'Zh_tw': '桃園站(國光)', 'En': 'Taoyuan Station(KUO-KUANG)'}",13,2,1,0,1,2023-07-13T22:29:47+08:00,2023-07-13T22:29:48+08:00,2023-07-13T22:29:48+08:00,2023-07-13T22:29:49+08:00
386-FL,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB1917B2,1917B2,"{'Zh_tw': '1917B', 'En': '1917B'}",1,THB293440,293440,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",4,2,1,0,1,2023-07-13T22:29:40+08:00,2023-07-13T22:29:42+08:00,2023-07-13T22:29:42+08:00,2023-07-13T22:29:44+08:00
196-U5,45,1101,THB9001,9001,"{'Zh_tw': '9001', 'En': '9001'}",THB900101,900101,"{'Zh_tw': '9001', 'En': '9001'}",0,THB266475,266475,"{'Zh_tw': '中壢客運中壢總站', 'En': 'Zhongli Bus Terminal'}",17,2,1,0,1,2023-07-13T22:29:20+08:00,2023-07-13T22:29:20+08:00,2023-07-13T22:29:20+08:00,2023-07-13T22:29:24+08:00
KKA-1576,34,1201,THB1633,1633,"{'Zh_tw': '1633', 'En': '1633'}",THB1633E2,1633E2,"{'Zh_tw': '1633E', 'En': '1633E'}",1,THB289792,289792,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",11,2,0,0,1,2023-07-13T22:29:20+08:00,2023-07-13T22:29:20+08:00,2023-07-13T22:29:20+08:00,2023-07-13T22:29:24+08:00
759-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500F1,7500F1,"{'Zh_tw': '7500F', 'En': '7500F'}",0,THB289798,289798,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",6,2,1,0,1,2023-07-13T22:29:13+08:00,2023-07-13T22:29:14+08:00,2023-07-13T22:29:14+08:00,2023-07-13T22:29:19+08:00
998-U3,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,100,1,2023-07-13T22:29:08+08:00,2023-07-13T22:29:08+08:00,2023-07-13T22:29:08+08:00,2023-07-13T22:29:09+08:00
KKA-9871,39,0913,THB1579,1579,"{'Zh_tw': '1579', 'En': '1579'}",THB157902,157902,"{'Zh_tw': '1579', 'En': '1579'}",1,THB303576,303576,"{'Zh_tw': '八斗子車站', 'En': 'TRA Badouzi Station'}",25,2,0,0,0,2023-07-13T22:28:53+08:00,2023-07-13T22:28:57+08:00,2023-07-13T22:28:57+08:00,2023-07-13T22:28:59+08:00
KKA-1917,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180202,180202,"{'Zh_tw': '1802', 'En': '1802'}",1,THB303408,303408,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",18,2,0,100,1,2023-07-13T22:28:49+08:00,2023-07-13T22:28:49+08:00,2023-07-13T22:28:49+08:00,2023-07-13T22:28:54+08:00
FAB-965,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,THB269906,269906,"{'Zh_tw': '金青中心', 'En': 'Jinshan Youth Activity Centre'}",59,2,1,0,1,2023-07-13T22:28:33+08:00,2023-07-13T22:28:34+08:00,2023-07-13T22:28:34+08:00,2023-07-13T22:28:39+08:00
